date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:09:49	91396/91396	---M--	200	added ('OK')	image/jpeg	etag:%225e217b01-16504%22	http://saaspik.pixelsigns.art/saaspik/media/team/10.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/team/10.jpg	(from http://saaspik.pixelsigns.art/saaspik/index-five.html)
20:09:52	75408/75408	---M--	200	added ('OK')	image/jpeg	etag:%225e217b04-12690%22	http://saaspik.pixelsigns.art/saaspik/media/team/13.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/team/13.jpg	(from http://saaspik.pixelsigns.art/saaspik/index-five.html)
20:09:55	105105/105105	---M--	200	added ('OK')	image/jpeg	etag:%225e217b03-19a91%22	http://saaspik.pixelsigns.art/saaspik/media/team/12.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/team/12.jpg	(from http://saaspik.pixelsigns.art/saaspik/index-five.html)
20:10:07	89709/89709	---M--	200	added ('OK')	image/jpeg	etag:%225e217b07-15e6d%22	http://saaspik.pixelsigns.art/saaspik/media/team/16.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/team/16.jpg	(from http://saaspik.pixelsigns.art/saaspik/index-five.html)
20:10:07	111707/111707	---M--	200	added ('OK')	image/jpeg	etag:%225e217b06-1b45b%22	http://saaspik.pixelsigns.art/saaspik/media/team/15.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/team/15.jpg	(from http://saaspik.pixelsigns.art/saaspik/index-five.html)
20:10:08	2594/2594	---M--	200	added ('OK')	image/jpeg	etag:%225e217b11-a22%22	http://saaspik.pixelsigns.art/saaspik/media/testimonial/3.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/testimonial/3.jpg	(from http://saaspik.pixelsigns.art/saaspik/index-five.html)
20:10:08	2865/2865	---M--	200	added ('OK')	image/png	etag:%225e217b14-b31%22	http://saaspik.pixelsigns.art/saaspik/media/testimonial/quote3.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/testimonial/quote3.png	(from http://saaspik.pixelsigns.art/saaspik/index-five.html)
20:10:08	3099/3099	---M--	200	added ('OK')	image/jpeg	etag:%225e217b10-c1b%22	http://saaspik.pixelsigns.art/saaspik/media/testimonial/2.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/testimonial/2.jpg	(from http://saaspik.pixelsigns.art/saaspik/index-five.html)
20:10:09	90100/90100	---M--	200	added ('OK')	image/jpeg	etag:%225e217b07-15ff4%22	http://saaspik.pixelsigns.art/saaspik/media/team/17.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/team/17.jpg	(from http://saaspik.pixelsigns.art/saaspik/index-five.html)
20:10:11	4626/4626	---M--	200	added ('OK')	image/png	etag:%225e217b26-1212%22	http://saaspik.pixelsigns.art/saaspik/media/banner/tax/bottom-shape.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/banner/tax/bottom-shape.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:12	7272/7272	---M--	200	added ('OK')	image/png	etag:%225e217b27-1c68%22	http://saaspik.pixelsigns.art/saaspik/media/banner/tax/coin2.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/banner/tax/coin2.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:13	4176/4176	---M--	200	added ('OK')	image/png	etag:%225e217b29-1050%22	http://saaspik.pixelsigns.art/saaspik/media/banner/tax/usd.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/banner/tax/usd.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:13	27852/27852	---M--	200	added ('OK')	image/png	etag:%225e217b29-6ccc%22	http://saaspik.pixelsigns.art/saaspik/media/banner/tax/dot.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/banner/tax/dot.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:14	168405/168405	---M--	200	added ('OK')	image/jpeg	etag:%225e217b05-291d5%22	http://saaspik.pixelsigns.art/saaspik/media/team/14.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/team/14.jpg	(from http://saaspik.pixelsigns.art/saaspik/index-five.html)
20:10:14	382/382	---M--	200	added ('OK')	image/png	etag:%225e217b25-17e%22	http://saaspik.pixelsigns.art/saaspik/media/banner/tax/angle.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/banner/tax/angle.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:14	477/477	---M--	200	added ('OK')	image/svg+xml	etag:%225e217ad4-1dd%22	http://saaspik.pixelsigns.art/saaspik/media/feature/section_bg.svg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/feature/section_bg.svg	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:14	4843/4843	---M--	200	added ('OK')	image/png	etag:%225e217b27-12eb%22	http://saaspik.pixelsigns.art/saaspik/media/banner/tax/coin.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/banner/tax/coin.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:15	3330/3330	---M--	200	added ('OK')	image/png	etag:%225e217acd-d02%22	http://saaspik.pixelsigns.art/saaspik/media/feature/53.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/feature/53.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:15	13557/13557	---M--	200	added ('OK')	image/png	etag:%225e217b28-34f5%22	http://saaspik.pixelsigns.art/saaspik/media/banner/tax/coin3.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/banner/tax/coin3.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:15	5490/5490	---M--	200	added ('OK')	image/png	etag:%225e217acd-1572%22	http://saaspik.pixelsigns.art/saaspik/media/feature/52.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/feature/52.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:15	3818/3818	---M--	200	added ('OK')	image/png	etag:%225e217ace-eea%22	http://saaspik.pixelsigns.art/saaspik/media/feature/54.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/feature/54.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:19	21648/21648	---M--	200	added ('OK')	image/png	etag:%225e217a61-5490%22	http://saaspik.pixelsigns.art/saaspik/media/about/dot.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/about/dot.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:20	24648/24648	---M--	200	added ('OK')	image/png	etag:%225e217a79-6048%22	http://saaspik.pixelsigns.art/saaspik/media/background/dot.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/background/dot.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:20	1294/1294	---M--	200	added ('OK')	image/png	etag:%225e217ace-50e%22	http://saaspik.pixelsigns.art/saaspik/media/feature/55.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/feature/55.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:21	853/853	---M--	200	added ('OK')	image/png	etag:%225e217acf-355%22	http://saaspik.pixelsigns.art/saaspik/media/feature/56.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/feature/56.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:21	1408/1408	---M--	200	added ('OK')	image/png	etag:%225e217acf-580%22	http://saaspik.pixelsigns.art/saaspik/media/feature/57.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/feature/57.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:22	1361/1361	---M--	200	added ('OK')	image/png	etag:%225e217ad0-551%22	http://saaspik.pixelsigns.art/saaspik/media/feature/58.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/feature/58.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:22	1357/1357	---M--	200	added ('OK')	image/png	etag:%225e217ad0-54d%22	http://saaspik.pixelsigns.art/saaspik/media/feature/59.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/feature/59.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:23	1170/1170	---M--	200	added ('OK')	image/png	etag:%225e217ad1-492%22	http://saaspik.pixelsigns.art/saaspik/media/feature/60.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/feature/60.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:23	27784/27784	---M--	200	added ('OK')	image/png	etag:%225e217a61-6c88%22	http://saaspik.pixelsigns.art/saaspik/media/about/dot2.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/about/dot2.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:24	7244/7244	---M--	200	added ('OK')	image/png	etag:%225e217a71-1c4c%22	http://saaspik.pixelsigns.art/saaspik/media/background/action-shape.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/background/action-shape.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:25	2853/2853	---M--	200	added ('OK')	image/png	etag:%225e217b14-b25%22	http://saaspik.pixelsigns.art/saaspik/media/testimonial/quote4.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/testimonial/quote4.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:25	11947/11947	---M--	200	added ('OK')	image/png	etag:%225e217a85-2eab%22	http://saaspik.pixelsigns.art/saaspik/media/background/testi-shape.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/background/testi-shape.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:25	2870/2870	---M--	200	added ('OK')	image/png	etag:%225e217b15-b36%22	http://saaspik.pixelsigns.art/saaspik/media/testimonial/r1.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/testimonial/r1.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:26	3805/3805	---M--	200	added ('OK')	image/png	etag:%225e217b15-edd%22	http://saaspik.pixelsigns.art/saaspik/media/testimonial/r2.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/testimonial/r2.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:26	2509/2509	---M--	200	added ('OK')	image/png	etag:%225e217b16-9cd%22	http://saaspik.pixelsigns.art/saaspik/media/testimonial/r3.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/testimonial/r3.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:27	3464/3464	---M--	200	added ('OK')	image/png	etag:%225e217b16-d88%22	http://saaspik.pixelsigns.art/saaspik/media/testimonial/r4.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/testimonial/r4.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:27	2371/2371	---M--	200	added ('OK')	image/png	etag:%225e217b17-943%22	http://saaspik.pixelsigns.art/saaspik/media/testimonial/r5.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/testimonial/r5.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:28	2615/2615	---M--	200	added ('OK')	image/png	etag:%225e217b17-a37%22	http://saaspik.pixelsigns.art/saaspik/media/testimonial/r6.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/testimonial/r6.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:28	5870/5870	---M--	200	added ('OK')	image/png	etag:%225e217ad7-16ee%22	http://saaspik.pixelsigns.art/saaspik/media/footer/1.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/footer/1.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:28	4077/4077	---M--	200	added ('OK')	image/png	etag:%225e217ada-fed%22	http://saaspik.pixelsigns.art/saaspik/media/footer/7.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/footer/7.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:30	5321/5321	---M--	200	added ('OK')	image/png	etag:%225e217ad8-14c9%22	http://saaspik.pixelsigns.art/saaspik/media/footer/3.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/footer/3.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:30	11341/11341	---M--	200	added ('OK')	image/png	etag:%225e217ad7-2c4d%22	http://saaspik.pixelsigns.art/saaspik/media/footer/2.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/footer/2.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:31	7924/7924	---M--	200	added ('OK')	image/png	etag:%225e217ad9-1ef4%22	http://saaspik.pixelsigns.art/saaspik/media/footer/5.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/footer/5.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:31	3041/3041	---M--	200	added ('OK')	image/png	etag:%225e217ad9-be1%22	http://saaspik.pixelsigns.art/saaspik/media/footer/6.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/footer/6.png	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:33	11624/11624	---M--	200	added ('OK')	image/png	etag:%225e217a62-2d68%22	http://saaspik.pixelsigns.art/saaspik/media/about/sing.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/about/sing.png	(from http://saaspik.pixelsigns.art/saaspik/about.html)
20:10:33	222/222	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Feb%202020%2019:10:32%20GMT	http://saaspik.pixelsigns.art/saaspik/blog-signle.html	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/blog-signle.html	(from http://saaspik.pixelsigns.art/saaspik/blog.html)
20:10:37	33350/33350	---M--	200	added ('OK')	image/jpeg	etag:%225e217a5e-8246%22	http://saaspik.pixelsigns.art/saaspik/media/about/1.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/about/1.jpg	(from http://saaspik.pixelsigns.art/saaspik/about.html)
20:10:37	20558/20558	---M--	200	added ('OK')	image/jpeg	etag:%225e217aa3-504e%22	http://saaspik.pixelsigns.art/saaspik/media/blog/4.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/4.jpg	(from http://saaspik.pixelsigns.art/saaspik/blog.html)
20:10:38	208096/208096	---M--	200	added ('OK')	image/jpeg	etag:%225e217b26-32ce0%22	http://saaspik.pixelsigns.art/saaspik/media/banner/tax/1.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/banner/tax/1.jpg	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:38	1217/1217	---M--	200	added ('OK')	image/png	etag:%225e217aab-4c1%22	http://saaspik.pixelsigns.art/saaspik/media/blog/quote.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/quote.png	(from http://saaspik.pixelsigns.art/saaspik/blog.html)
20:10:39	11068/11068	---M--	200	added ('OK')	image/jpeg	etag:%225e217aa3-2b3c%22	http://saaspik.pixelsigns.art/saaspik/media/blog/5.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/5.jpg	(from http://saaspik.pixelsigns.art/saaspik/blog.html)
20:10:41	18966/18966	---M--	200	added ('OK')	image/jpeg	etag:%225e217a99-4a16%22	http://saaspik.pixelsigns.art/saaspik/media/blog/12.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/12.jpg	(from http://saaspik.pixelsigns.art/saaspik/blog.html)
20:10:41	17488/17488	---M--	200	added ('OK')	image/jpeg	etag:%225e217a99-4450%22	http://saaspik.pixelsigns.art/saaspik/media/blog/11.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/11.jpg	(from http://saaspik.pixelsigns.art/saaspik/blog.html)
20:10:42	22750/22750	---M--	200	added ('OK')	image/jpeg	etag:%225e217aa6-58de%22	http://saaspik.pixelsigns.art/saaspik/media/blog/8.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/8.jpg	(from http://saaspik.pixelsigns.art/saaspik/blog.html)
20:10:45	23036/23036	---M--	200	added ('OK')	image/jpeg	etag:%225e217aa6-59fc%22	http://saaspik.pixelsigns.art/saaspik/media/blog/9.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/9.jpg	(from http://saaspik.pixelsigns.art/saaspik/blog.html)
20:10:45	22981/22981	---M--	200	added ('OK')	image/jpeg	etag:%225e217a97-59c5%22	http://saaspik.pixelsigns.art/saaspik/media/blog/10.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/10.jpg	(from http://saaspik.pixelsigns.art/saaspik/blog.html)
20:10:45	18089/18089	---M--	200	added ('OK')	image/jpeg	etag:%225e217a9a-46a9%22	http://saaspik.pixelsigns.art/saaspik/media/blog/13.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/13.jpg	(from http://saaspik.pixelsigns.art/saaspik/blog-grid.html)
20:10:46	211979/211979	---M--	200	added ('OK')	image/jpeg	etag:%225e217a60-33c0b%22	http://saaspik.pixelsigns.art/saaspik/media/about/3.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/about/3.jpg	(from http://saaspik.pixelsigns.art/saaspik/index-six.html)
20:10:49	24241/24241	---M--	200	added ('OK')	image/jpeg	etag:%225e217a9a-5eb1%22	http://saaspik.pixelsigns.art/saaspik/media/blog/14.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/14.jpg	(from http://saaspik.pixelsigns.art/saaspik/blog-grid.html)
20:10:49	19880/19880	---M--	200	added ('OK')	image/jpeg	etag:%225e217a9b-4da8%22	http://saaspik.pixelsigns.art/saaspik/media/blog/16.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/16.jpg	(from http://saaspik.pixelsigns.art/saaspik/blog-grid.html)
20:10:49	22011/22011	---M--	200	added ('OK')	image/jpeg	etag:%225e217a9b-55fb%22	http://saaspik.pixelsigns.art/saaspik/media/blog/15.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/15.jpg	(from http://saaspik.pixelsigns.art/saaspik/blog-grid.html)
20:10:49	16283/16283	---M--	200	added ('OK')	image/jpeg	etag:%225e217a9d-3f9b%22	http://saaspik.pixelsigns.art/saaspik/media/blog/17.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/17.jpg	(from http://saaspik.pixelsigns.art/saaspik/blog-grid.html)
20:10:49	16922/16922	---M--	200	added ('OK')	image/jpeg	etag:%225e217a9d-421a%22	http://saaspik.pixelsigns.art/saaspik/media/blog/18.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/18.jpg	(from http://saaspik.pixelsigns.art/saaspik/blog-grid.html)
20:10:52	21567/21567	---M--	200	added ('OK')	image/jpeg	etag:%225e217a9e-543f%22	http://saaspik.pixelsigns.art/saaspik/media/blog/19.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/19.jpg	(from http://saaspik.pixelsigns.art/saaspik/blog-grid.html)
20:10:53	3076/3076	---M--	200	added ('OK')	image/jpeg	etag:%225e217aaa-c04%22	http://saaspik.pixelsigns.art/saaspik/media/blog/avatar1.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/avatar1.jpg	(from http://saaspik.pixelsigns.art/saaspik/blog-single.html)
20:10:54	24186/24186	---M--	200	added ('OK')	image/jpeg	etag:%225e217aa9-5e7a%22	http://saaspik.pixelsigns.art/saaspik/media/blog/author.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/author.jpg	(from http://saaspik.pixelsigns.art/saaspik/blog-single.html)
20:10:54	27653/27653	---M--	200	added ('OK')	image/jpeg	etag:%225e217a9f-6c05%22	http://saaspik.pixelsigns.art/saaspik/media/blog/21.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/21.jpg	(from http://saaspik.pixelsigns.art/saaspik/blog-grid.html)
20:10:54	33136/33136	---M--	200	added ('OK')	image/jpeg	etag:%225e217a9f-8170%22	http://saaspik.pixelsigns.art/saaspik/media/blog/20.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/20.jpg	(from http://saaspik.pixelsigns.art/saaspik/blog-grid.html)
20:10:57	23038/23038	---M--	200	added ('OK')	image/jpeg	etag:%225e217aaa-59fe%22	http://saaspik.pixelsigns.art/saaspik/media/blog/avatar2.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/blog/avatar2.jpg	(from http://saaspik.pixelsigns.art/saaspik/blog-single.html)
20:10:58	24211/24211	---M--	200	added ('OK')	image/jpeg	etag:%225e217af8-5e93%22	http://saaspik.pixelsigns.art/saaspik/media/service/1.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/service/1.jpg	(from http://saaspik.pixelsigns.art/saaspik/service.html)
20:10:58	22374/22374	---M--	200	added ('OK')	image/jpeg	etag:%225e217b09-5766%22	http://saaspik.pixelsigns.art/saaspik/media/team/4.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/team/4.jpg	(from http://saaspik.pixelsigns.art/saaspik/team.html)
20:10:58	21599/21599	---M--	200	added ('OK')	image/jpeg	etag:%225e217b0a-545f%22	http://saaspik.pixelsigns.art/saaspik/media/team/5.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/team/5.jpg	(from http://saaspik.pixelsigns.art/saaspik/team.html)
20:11:01	18637/18637	---M--	200	added ('OK')	image/jpeg	etag:%225e217b0c-48cd%22	http://saaspik.pixelsigns.art/saaspik/media/team/8.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/team/8.jpg	(from http://saaspik.pixelsigns.art/saaspik/team.html)
20:11:02	34174/34174	---M--	200	added ('OK')	image/jpeg	etag:%225e217b0b-857e%22	http://saaspik.pixelsigns.art/saaspik/media/team/6.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/team/6.jpg	(from http://saaspik.pixelsigns.art/saaspik/team.html)
20:11:04	11143/11143	---M--	200	added ('OK')	image/jpeg	etag:%225e217ae3-2b87%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/2.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/2.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-one.html)
20:11:05	49713/49713	---M--	200	added ('OK')	image/jpeg	etag:%225e217b0b-c231%22	http://saaspik.pixelsigns.art/saaspik/media/team/7.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/team/7.jpg	(from http://saaspik.pixelsigns.art/saaspik/team.html)
20:11:06	10075/10075	---M--	200	added ('OK')	image/jpeg	etag:%225e217aea-275b%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/3.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/3.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-one.html)
20:11:08	60401/60401	---M--	200	added ('OK')	image/jpeg	etag:%225e217b0d-ebf1%22	http://saaspik.pixelsigns.art/saaspik/media/team/9.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/team/9.jpg	(from http://saaspik.pixelsigns.art/saaspik/team.html)
20:11:09	46074/46074	---M--	200	added ('OK')	image/jpeg	etag:%225e217add-b3fa%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/1.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/1.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-one.html)
20:11:10	25705/25705	---M--	200	added ('OK')	image/jpeg	etag:%225e217aec-6469%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/4.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/4.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-one.html)
